agencykey|employeeskey|commercialkey|customerskey|productcategorykey|productkey|orderdatekey|requireddatekey|shippeddatekey|statuskey|ordernumber|orderlinenumber|quantityordered|priceeach|amount|numberofitems
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|CD8F7B1F0F39C689E498428DC1BD2A99|4D091C3139A28C131B75656586631457|16C962CDC8531E4924C6BE533B7AB8D3|2020-09-28|2020-10-05|2020-10-03|747CF5C8587184B9E489FF897D97C20D|10153|4|50|51.87|2593.50|1
A87FF679A2F3E71D9181A67B7542122C|B9F94C77652C9A76FC8A442748CD54BD|B9F94C77652C9A76FC8A442748CD54BD|AF05C25D54766FACEC02E42625D526A3|ADD43E19C8A3933DB4E494C5ADA4387C|5E6B3F0C61B86063E75BA4D9635C13F8|2020-11-14|2020-11-22|2020-11-20|747CF5C8587184B9E489FF897D97C20D|10184|9|46|119.05|5476.30|1
1679091C5A880FAF6FB5E6087EB1B2DC|7A6A74CBE87BC60030A4BD041DD47B78|7A6A74CBE87BC60030A4BD041DD47B78|78A50A9A86D6B4E8B3893046C7A1CE01|9029FF9E9C7721FA20D4E54A8E7CE473|FBA241707189AEC14DB392306F6991F7|2020-09-25|2020-10-03|2020-10-01|747CF5C8587184B9E489FF897D97C20D|10152|4|25|49.13|1228.25|1
A87FF679A2F3E71D9181A67B7542122C|9701A1C165DD9420816BFEC5EDD6C2B1|9701A1C165DD9420816BFEC5EDD6C2B1|21A05869956041F83304A22D2E03C14C|BDD4286459900F7788990A266EAF5E28|557B08D4959EEF938FE6D380356667B2|2022-05-10|2022-05-16|2022-05-14|747CF5C8587184B9E489FF897D97C20D|10416|14|24|129.31|3103.44|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|C0A271BC0ECB776A094786474322CB82|C0A271BC0ECB776A094786474322CB82|CC24BB40A6B1BBB6343328BC97302A09|9029FF9E9C7721FA20D4E54A8E7CE473|2BEB16692FE97F197C4AA512683A8D4B|2021-11-05|2021-11-11|2021-11-08|747CF5C8587184B9E489FF897D97C20D|10324|8|47|142.45|6695.15|1
E4DA3B7FBBCE2345D7772B0674A318D5|4462BF0DDBE0D0DA40E1E828EBEBEB11|4462BF0DDBE0D0DA40E1E828EBEBEB11|F603DB4D2C04F97E7BDFC9B960AE710C|BDD4286459900F7788990A266EAF5E28|97A9D64D70C7E5B4F427946F21468F22|2021-11-23|2021-11-30|2021-11-30|747CF5C8587184B9E489FF897D97C20D|10339|2|27|79.41|2144.07|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|2F1A7CF649C616E2C873505D9A532A44|D39B79B3341F1B50B921D2C8F9CB9198|DC088CA90BDC8E33F2310E2697F1A0B0|2022-04-22|2022-05-04|9999-01-01|DC62632F03EEE6898D4D6FB982F8870A|10407|2|76|141.10|10723.60|1
C4CA4238A0B923820DCC509A6F75849B|0F2C9A93EEA6F38FABB3ACB1C31488C6|0F2C9A93EEA6F38FABB3ACB1C31488C6|48CD3034F39A7BD6BE747F92F1D08E42|D39B79B3341F1B50B921D2C8F9CB9198|5EF177AC450CBECAE5A3908EEB349FE3|2020-12-01|2020-12-10|2020-12-06|747CF5C8587184B9E489FF897D97C20D|10199|1|29|37.97|1101.13|1
E4DA3B7FBBCE2345D7772B0674A318D5|4462BF0DDBE0D0DA40E1E828EBEBEB11|4462BF0DDBE0D0DA40E1E828EBEBEB11|394786D791C4C4C8B0E1B0AB164502E5|ADD43E19C8A3933DB4E494C5ADA4387C|A8ED5F324CFC80FB6954506AA67BA0AB|2020-09-19|2020-09-27|2020-09-21|747CF5C8587184B9E489FF897D97C20D|10150|5|30|135.30|4059.00|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|CD8F7B1F0F39C689E498428DC1BD2A99|ADD43E19C8A3933DB4E494C5ADA4387C|E165AF9A813FCB844CC7D6D8DD073700|2022-02-22|2022-03-02|2022-02-25|747CF5C8587184B9E489FF897D97C20D|10383|13|29|94.92|2752.68|1
E4DA3B7FBBCE2345D7772B0674A318D5|4462BF0DDBE0D0DA40E1E828EBEBEB11|4462BF0DDBE0D0DA40E1E828EBEBEB11|394786D791C4C4C8B0E1B0AB164502E5|166381EDC073CE1E14AC8FBBFC0CDFFD|51629845CBA6CF76598D4132DCB5CED4|2020-04-16|2020-04-24|2020-04-17|747CF5C8587184B9E489FF897D97C20D|10117|7|21|81.68|1715.28|1
1679091C5A880FAF6FB5E6087EB1B2DC|7A6A74CBE87BC60030A4BD041DD47B78|7A6A74CBE87BC60030A4BD041DD47B78|4A664586A659CAF9B5E18A79CB3476B2|BDD4286459900F7788990A266EAF5E28|4B3D6192A238B02988E454B8736E917C|2021-12-17|2021-12-24|2021-12-20|747CF5C8587184B9E489FF897D97C20D|10361|10|44|76.80|3379.20|1
1679091C5A880FAF6FB5E6087EB1B2DC|52947E0ADE57A09E4A1386D08F17B656|52947E0ADE57A09E4A1386D08F17B656|CC9A4BD8C6121BD42AEAA0ED86415990|9029FF9E9C7721FA20D4E54A8E7CE473|ACE29B52317DDB0E776A3387BE831C1D|2022-05-16|2022-05-24|2022-05-20|747CF5C8587184B9E489FF897D97C20D|10418|2|16|70.76|1132.16|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|6DF2CF4562641567D6FFF1B3E53E2343|D39B79B3341F1B50B921D2C8F9CB9198|DC088CA90BDC8E33F2310E2697F1A0B0|2021-10-21|2021-10-27|2021-10-23|747CF5C8587184B9E489FF897D97C20D|10312|17|48|146.20|7017.60|1
C81E728D9D4C2F636F067F89CC14862C|C44E503833B64E9F27197A484F4257C0|C44E503833B64E9F27197A484F4257C0|765C7FC8D8C6850C49DAEA4D9F69CF4A|4D091C3139A28C131B75656586631457|16C962CDC8531E4924C6BE533B7AB8D3|2020-11-14|2020-11-21|2020-11-20|747CF5C8587184B9E489FF897D97C20D|10185|6|28|47.50|1330.00|1
A87FF679A2F3E71D9181A67B7542122C|9701A1C165DD9420816BFEC5EDD6C2B1|9701A1C165DD9420816BFEC5EDD6C2B1|B9555E741C9F96CAB1DED3CC710F191E|ADD43E19C8A3933DB4E494C5ADA4387C|6031E9F731FFC18960063C02390CBBAA|2020-10-21|2020-10-30|2020-10-23|F691F042A559B1C1A4F89826C6F75760|10164|1|24|91.49|2195.76|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|CD8F7B1F0F39C689E498428DC1BD2A99|9029FF9E9C7721FA20D4E54A8E7CE473|F521AEE89A056B12A49EE0AA11CC6C5C|2022-02-10|2022-02-18|2022-02-11|747CF5C8587184B9E489FF897D97C20D|10379|5|29|113.52|3292.08|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|C0A271BC0ECB776A094786474322CB82|C0A271BC0ECB776A094786474322CB82|D43D2CAD1F5A4FDFACBFA690917E5211|ADD43E19C8A3933DB4E494C5ADA4387C|5E6B3F0C61B86063E75BA4D9635C13F8|2020-06-03|2020-06-09|2020-06-06|747CF5C8587184B9E489FF897D97C20D|10127|14|45|114.14|5136.30|1
C81E728D9D4C2F636F067F89CC14862C|3948EAD63A9F2944218DE038D8934305|3948EAD63A9F2944218DE038D8934305|61DB7FFF36E5E48CB7AB02E66C5BBE0F|9029FF9E9C7721FA20D4E54A8E7CE473|A357389F9FAD58972043FAC432533E72|2021-10-13|2021-10-22|2021-10-15|747CF5C8587184B9E489FF897D97C20D|10305|13|38|130.01|4940.38|1
E4DA3B7FBBCE2345D7772B0674A318D5|4462BF0DDBE0D0DA40E1E828EBEBEB11|4462BF0DDBE0D0DA40E1E828EBEBEB11|AEDD14C611EDAF81BD0488706C2DD4BB|9029FF9E9C7721FA20D4E54A8E7CE473|A597F48857C950A6C6FC73CC02C9F7FB|2020-03-03|2020-03-12|2020-03-08|747CF5C8587184B9E489FF897D97C20D|10108|5|30|60.01|1800.30|1
8F14E45FCEEA167A5A36DEDD4BEA2543|5CBDFD0DFA22A3FCA7266376887F549B|5CBDFD0DFA22A3FCA7266376887F549B|68FF58B52AF2F6DE173557650678F5FA|9029FF9E9C7721FA20D4E54A8E7CE473|716B7030B907803AC26042FCC0FB727C|2021-06-01|2021-06-09|2021-06-02|A149E85A44AEEC9140E92733D9ED694E|10253|6|40|145.63|5825.20|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|4671AEAF49C792689533B00664A5C3EF|4671AEAF49C792689533B00664A5C3EF|C7AF7B2045D4AD135BAEF5D4697D0CB4|BDD4286459900F7788990A266EAF5E28|A32076CB1815580368C3992866B106FF|2020-06-16|2020-06-25|2020-06-21|747CF5C8587184B9E489FF897D97C20D|10131|5|35|60.97|2133.95|1
C4CA4238A0B923820DCC509A6F75849B|0F2C9A93EEA6F38FABB3ACB1C31488C6|0F2C9A93EEA6F38FABB3ACB1C31488C6|F815E7DB140CC5AABEEA372D926D641D|D39B79B3341F1B50B921D2C8F9CB9198|CEB1010B4A6AB349AD793312342A952E|2021-01-09|2021-01-15|2021-01-12|747CF5C8587184B9E489FF897D97C20D|10209|2|36|56.55|2035.80|1
E4DA3B7FBBCE2345D7772B0674A318D5|4462BF0DDBE0D0DA40E1E828EBEBEB11|4462BF0DDBE0D0DA40E1E828EBEBEB11|394786D791C4C4C8B0E1B0AB164502E5|9029FF9E9C7721FA20D4E54A8E7CE473|758F9AF5A1A80AA6555B2DBF3B08554C|2020-10-22|2020-10-31|2020-12-26|747CF5C8587184B9E489FF897D97C20D|10165|8|24|106.45|2554.80|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|2F1A7CF649C616E2C873505D9A532A44|9029FF9E9C7721FA20D4E54A8E7CE473|7605C7DD68CDFC86929F2C6BF5F20249|2022-04-22|2022-05-04|9999-01-01|DC62632F03EEE6898D4D6FB982F8870A|10407|6|76|81.78|6215.28|1
C81E728D9D4C2F636F067F89CC14862C|3948EAD63A9F2944218DE038D8934305|3948EAD63A9F2944218DE038D8934305|CFF8EDBA74F8455856B60A7D9B446A6E|D39B79B3341F1B50B921D2C8F9CB9198|31DF39FAB42A7D259A368977CDC7F338|2020-01-06|2020-01-13|2020-01-10|747CF5C8587184B9E489FF897D97C20D|10100|4|22|75.46|1660.12|1
1679091C5A880FAF6FB5E6087EB1B2DC|52947E0ADE57A09E4A1386D08F17B656|52947E0ADE57A09E4A1386D08F17B656|E75BB0A5D2AEEAE097AD608FE06D51B2|9029FF9E9C7721FA20D4E54A8E7CE473|ACE29B52317DDB0E776A3387BE831C1D|2021-12-04|2021-12-10|2021-12-05|747CF5C8587184B9E489FF897D97C20D|10354|7|36|69.15|2489.40|1
A87FF679A2F3E71D9181A67B7542122C|B9F94C77652C9A76FC8A442748CD54BD|B9F94C77652C9A76FC8A442748CD54BD|6AD04C80C1736A5B7E968265A3C9E719|D39B79B3341F1B50B921D2C8F9CB9198|4AE41B58006AC2420C7997D2D7B5E4CD|2021-11-01|2021-11-08|2021-11-05|747CF5C8587184B9E489FF897D97C20D|10348|2|39|82.78|3228.42|1
8F14E45FCEEA167A5A36DEDD4BEA2543|49B8B4F95F02E055801DA3B4F58E28B7|49B8B4F95F02E055801DA3B4F58E28B7|5BBFC82FD806AD51478ED0E004011423|ADD43E19C8A3933DB4E494C5ADA4387C|9901D163E383EB8FEFEB1DA8A5B5F722|2021-11-05|2021-11-13|2021-11-08|747CF5C8587184B9E489FF897D97C20D|10325|3|38|44.37|1686.06|1
1679091C5A880FAF6FB5E6087EB1B2DC|7A6A74CBE87BC60030A4BD041DD47B78|7A6A74CBE87BC60030A4BD041DD47B78|C6E33AA514C94AEC0CEAFAC31BFEAB3C|ADD43E19C8A3933DB4E494C5ADA4387C|2BC5C3992E3FCA5A34EE849A4085B17B|2022-03-09|2022-03-20|2022-03-15|747CF5C8587184B9E489FF897D97C20D|10391|5|44|57.73|2540.12|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|4671AEAF49C792689533B00664A5C3EF|4671AEAF49C792689533B00664A5C3EF|4E1CBC46D375501AF8DDCC3AE3BAE7A2|9029FF9E9C7721FA20D4E54A8E7CE473|57FD2E5AA5F46BDA56AEB8CE6E94150F|2022-05-05|2022-05-14|2022-05-09|747CF5C8587184B9E489FF897D97C20D|10413|1|22|173.02|3806.44|1
1679091C5A880FAF6FB5E6087EB1B2DC|7A6A74CBE87BC60030A4BD041DD47B78|7A6A74CBE87BC60030A4BD041DD47B78|743C0C21889500E13A6B97FC680E637A|9029FF9E9C7721FA20D4E54A8E7CE473|EEF71432420F54895CECA58C86FE9594|2021-11-24|2021-12-01|2021-11-29|747CF5C8587184B9E489FF897D97C20D|10342|9|39|30.59|1193.01|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|C0A271BC0ECB776A094786474322CB82|C0A271BC0ECB776A094786474322CB82|B64F4E13766C782DD9D443427B377761|9029FF9E9C7721FA20D4E54A8E7CE473|F6FF19DF566D3115CBBC327770651CF1|2021-11-21|2021-11-30|2021-11-26|747CF5C8587184B9E489FF897D97C20D|10337|8|25|131.92|3298.00|1
C81E728D9D4C2F636F067F89CC14862C|3948EAD63A9F2944218DE038D8934305|3948EAD63A9F2944218DE038D8934305|37B1B6F1AA76C0F0647E60F375AFE3A3|9029FF9E9C7721FA20D4E54A8E7CE473|8CB7D95A9F0E6B34114FE9CE42AADA25|2021-06-30|2021-07-06|2021-07-01|747CF5C8587184B9E489FF897D97C20D|10264|2|20|124.99|2499.80|1
1679091C5A880FAF6FB5E6087EB1B2DC|52947E0ADE57A09E4A1386D08F17B656|52947E0ADE57A09E4A1386D08F17B656|1E1C44CB4990CCB2484492E18C336B36|D39B79B3341F1B50B921D2C8F9CB9198|0C037BC6A2A493C71C3947DA6AC80708|2021-12-16|2021-12-22|2021-12-18|747CF5C8587184B9E489FF897D97C20D|10360|4|22|78.83|1734.26|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|2975A4BE18255BE55D3BAB45EA5DE449|ADD43E19C8A3933DB4E494C5ADA4387C|A8ED5F324CFC80FB6954506AA67BA0AB|2021-11-18|2021-11-27|2021-11-20|747CF5C8587184B9E489FF897D97C20D|10333|6|33|121.64|4014.12|1
8F14E45FCEEA167A5A36DEDD4BEA2543|49B8B4F95F02E055801DA3B4F58E28B7|49B8B4F95F02E055801DA3B4F58E28B7|7471C6E31A195E12E60E324F17454AC1|9029FF9E9C7721FA20D4E54A8E7CE473|CAF697F59E806D177552ACEA24DC912D|2020-10-04|2020-10-13|2020-10-09|747CF5C8587184B9E489FF897D97C20D|10300|5|33|184.84|6099.72|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|C0BDA60CBCFBBF8E4615E4F297F52820|F9ECED7271ACE37EAE7270210B2BAC2A|40BD5AF9025F6AD8DF4BC62E6B97DBCC|2020-10-28|2020-11-03|2020-11-01|747CF5C8587184B9E489FF897D97C20D|10168|2|50|103.68|5184.00|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|4671AEAF49C792689533B00664A5C3EF|4671AEAF49C792689533B00664A5C3EF|C7AF7B2045D4AD135BAEF5D4697D0CB4|F9ECED7271ACE37EAE7270210B2BAC2A|6CB8D43D5FB436DA658DF8A2825426EC|2020-09-03|2020-09-13|2020-09-06|747CF5C8587184B9E489FF897D97C20D|10146|2|47|60.30|2834.10|1
1679091C5A880FAF6FB5E6087EB1B2DC|7A6A74CBE87BC60030A4BD041DD47B78|7A6A74CBE87BC60030A4BD041DD47B78|78A50A9A86D6B4E8B3893046C7A1CE01|BDD4286459900F7788990A266EAF5E28|97A9D64D70C7E5B4F427946F21468F22|2022-02-02|2022-02-09|2022-02-03|747CF5C8587184B9E489FF897D97C20D|10374|2|42|75.19|3157.98|1
8F14E45FCEEA167A5A36DEDD4BEA2543|49B8B4F95F02E055801DA3B4F58E28B7|49B8B4F95F02E055801DA3B4F58E28B7|14C6057EAC26728B9926151B6FC49B57|BDD4286459900F7788990A266EAF5E28|4B3D6192A238B02988E454B8736E917C|2021-08-21|2021-08-29|2021-08-26|747CF5C8587184B9E489FF897D97C20D|10284|7|25|68.00|1700.00|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|6DF2CF4562641567D6FFF1B3E53E2343|9029FF9E9C7721FA20D4E54A8E7CE473|140D7F67F1A796C54863493AA33502E7|2022-01-23|2022-02-03|2022-01-25|747CF5C8587184B9E489FF897D97C20D|10371|8|45|35.01|1575.45|1
8F14E45FCEEA167A5A36DEDD4BEA2543|49B8B4F95F02E055801DA3B4F58E28B7|49B8B4F95F02E055801DA3B4F58E28B7|6F541DCE51A37462A3710601451FB6F4|9029FF9E9C7721FA20D4E54A8E7CE473|A6027DFDCB80DFB5474AA4B223E1AB21|2021-10-16|2021-10-24|2021-10-18|747CF5C8587184B9E489FF897D97C20D|10310|5|45|139.03|6256.35|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|CD8F7B1F0F39C689E498428DC1BD2A99|ADD43E19C8A3933DB4E494C5ADA4387C|D91F47F102A344A0AC119CD81761BA0E|2020-01-31|2020-02-09|2020-02-01|747CF5C8587184B9E489FF897D97C20D|10104|9|41|111.39|4566.99|1
1679091C5A880FAF6FB5E6087EB1B2DC|7A6A74CBE87BC60030A4BD041DD47B78|7A6A74CBE87BC60030A4BD041DD47B78|743C0C21889500E13A6B97FC680E637A|D39B79B3341F1B50B921D2C8F9CB9198|0049EFFB32D77DFCEF6AAEE8856C9A32|2021-02-20|2021-02-28|2021-02-24|747CF5C8587184B9E489FF897D97C20D|10223|12|20|66.73|1334.60|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|CD8F7B1F0F39C689E498428DC1BD2A99|9029FF9E9C7721FA20D4E54A8E7CE473|FBA241707189AEC14DB392306F6991F7|2021-12-10|2021-12-16|2021-12-16|747CF5C8587184B9E489FF897D97C20D|10358|14|44|56.07|2467.08|1
A87FF679A2F3E71D9181A67B7542122C|E48E13207341B6BFFB7FB1622282247B|E48E13207341B6BFFB7FB1622282247B|74CAE178CC03AA04BDCE47AD711E12EE|9029FF9E9C7721FA20D4E54A8E7CE473|D0F181B5A2C953BC765033121C781277|2021-11-24|2021-12-01|2021-11-26|747CF5C8587184B9E489FF897D97C20D|10343|1|30|76.80|2304.00|1
A87FF679A2F3E71D9181A67B7542122C|E48E13207341B6BFFB7FB1622282247B|E48E13207341B6BFFB7FB1622282247B|74CAE178CC03AA04BDCE47AD711E12EE|BDD4286459900F7788990A266EAF5E28|DA38FE26788C6465615633E13A39D66E|2022-03-30|2022-04-09|2022-03-31|747CF5C8587184B9E489FF897D97C20D|10398|12|36|62.19|2238.84|1
8F14E45FCEEA167A5A36DEDD4BEA2543|5CBDFD0DFA22A3FCA7266376887F549B|5CBDFD0DFA22A3FCA7266376887F549B|2BAEE22BAF7F619D535A09422F26E389|9029FF9E9C7721FA20D4E54A8E7CE473|7605C7DD68CDFC86929F2C6BF5F20249|2021-11-17|2021-11-25|2021-11-18|747CF5C8587184B9E489FF897D97C20D|10332|7|39|84.51|3295.89|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|2C7706EAAF79FC2997819A20D2D61615|D39B79B3341F1B50B921D2C8F9CB9198|C2C033FDE15D3AA59787DFC5E42D203A|2020-10-18|2020-10-26|2020-10-19|747CF5C8587184B9E489FF897D97C20D|10162|5|37|27.55|1019.35|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|2C7706EAAF79FC2997819A20D2D61615|9029FF9E9C7721FA20D4E54A8E7CE473|A597F48857C950A6C6FC73CC02C9F7FB|2020-10-10|2020-10-19|2020-10-16|747CF5C8587184B9E489FF897D97C20D|10159|1|50|49.60|2480.00|1
C4CA4238A0B923820DCC509A6F75849B|0F2C9A93EEA6F38FABB3ACB1C31488C6|0F2C9A93EEA6F38FABB3ACB1C31488C6|1B3C45D3F7594800459FB6D6EF0784B9|9029FF9E9C7721FA20D4E54A8E7CE473|01550F35EC80E6A36F04020BE8CC2CDD|2022-01-12|2022-01-21|2022-01-16|F691F042A559B1C1A4F89826C6F75760|10367|11|38|50.31|1911.78|1
C81E728D9D4C2F636F067F89CC14862C|C44E503833B64E9F27197A484F4257C0|C44E503833B64E9F27197A484F4257C0|75536B8F7357546215402210AF2A3DC2|4D091C3139A28C131B75656586631457|E7E6E3C88E1ED2B40C5F62DA97D2C033|2021-07-21|2021-07-29|2021-07-22|747CF5C8587184B9E489FF897D97C20D|10274|5|24|75.13|1803.12|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|CD8F7B1F0F39C689E498428DC1BD2A99|9029FF9E9C7721FA20D4E54A8E7CE473|FBA241707189AEC14DB392306F6991F7|2022-02-22|2022-03-02|2022-02-25|747CF5C8587184B9E489FF897D97C20D|10383|2|22|52.60|1157.20|1
1679091C5A880FAF6FB5E6087EB1B2DC|7A6A74CBE87BC60030A4BD041DD47B78|7A6A74CBE87BC60030A4BD041DD47B78|1F247542A7446249DE292661B84EC2EB|D39B79B3341F1B50B921D2C8F9CB9198|FE5B006C08EAD5CA0BF6025F74B0C7BF|2020-11-21|2020-11-28|2020-11-27|747CF5C8587184B9E489FF897D97C20D|10193|3|24|53.09|1274.16|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|6DF2CF4562641567D6FFF1B3E53E2343|D39B79B3341F1B50B921D2C8F9CB9198|C2C033FDE15D3AA59787DFC5E42D203A|2021-10-21|2021-10-27|2021-10-23|747CF5C8587184B9E489FF897D97C20D|10312|13|39|27.88|1087.32|1
C4CA4238A0B923820DCC509A6F75849B|0F2C9A93EEA6F38FABB3ACB1C31488C6|0F2C9A93EEA6F38FABB3ACB1C31488C6|1B3C45D3F7594800459FB6D6EF0784B9|F9ECED7271ACE37EAE7270210B2BAC2A|C918923D3F247BF9499560B84105A21B|2020-08-25|2020-09-02|2020-08-31|747CF5C8587184B9E489FF897D97C20D|10145|8|33|154.93|5112.69|1
A87FF679A2F3E71D9181A67B7542122C|9701A1C165DD9420816BFEC5EDD6C2B1|9701A1C165DD9420816BFEC5EDD6C2B1|88964F97BE967BC16B4B2866114A748C|ADD43E19C8A3933DB4E494C5ADA4387C|D91F47F102A344A0AC119CD81761BA0E|2021-10-22|2021-11-01|2021-10-23|747CF5C8587184B9E489FF897D97C20D|10314|14|45|95.99|4319.55|1
A87FF679A2F3E71D9181A67B7542122C|E48E13207341B6BFFB7FB1622282247B|E48E13207341B6BFFB7FB1622282247B|9179BC80B72EC71C58C84D3E91595A05|4D091C3139A28C131B75656586631457|6B279DB3F1DC249787539DFA5433A9E3|2021-01-02|2021-01-11|2021-01-04|747CF5C8587184B9E489FF897D97C20D|10208|10|40|73.62|2944.80|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|6DF2CF4562641567D6FFF1B3E53E2343|ADD43E19C8A3933DB4E494C5ADA4387C|9901D163E383EB8FEFEB1DA8A5B5F722|2022-01-23|2022-02-03|2022-01-25|747CF5C8587184B9E489FF897D97C20D|10371|2|20|44.37|887.40|1
A87FF679A2F3E71D9181A67B7542122C|9701A1C165DD9420816BFEC5EDD6C2B1|9701A1C165DD9420816BFEC5EDD6C2B1|A33F7737006802CDD4F0EA53DC507842|D39B79B3341F1B50B921D2C8F9CB9198|54E5335EFF5F2D42EE1529223DFC5F1B|2021-08-17|2021-08-27|2021-08-19|747CF5C8587184B9E489FF897D97C20D|10280|13|37|109.33|4045.21|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|C0A271BC0ECB776A094786474322CB82|C0A271BC0ECB776A094786474322CB82|D43D2CAD1F5A4FDFACBFA690917E5211|ADD43E19C8A3933DB4E494C5ADA4387C|D91F47F102A344A0AC119CD81761BA0E|2020-06-03|2020-06-09|2020-06-06|747CF5C8587184B9E489FF897D97C20D|10127|11|24|100.73|2417.52|1
8F14E45FCEEA167A5A36DEDD4BEA2543|5CBDFD0DFA22A3FCA7266376887F549B|5CBDFD0DFA22A3FCA7266376887F549B|0A2BBEF62F0881959D3E0CE84CB52130|F9ECED7271ACE37EAE7270210B2BAC2A|92C7EF9AB9547C8198D1903AA46EB6F0|2021-09-30|2021-10-10|2021-10-01|747CF5C8587184B9E489FF897D97C20D|10299|4|24|36.21|869.04|1
A87FF679A2F3E71D9181A67B7542122C|B9F94C77652C9A76FC8A442748CD54BD|B9F94C77652C9A76FC8A442748CD54BD|FFF0E117BCBC7D4E2DF50050D462E3FB|4D091C3139A28C131B75656586631457|10174F4383E1B1CE3BDB15281D4DEF8C|2020-11-26|2020-12-02|2020-12-01|747CF5C8587184B9E489FF897D97C20D|10197|9|23|60.00|1380.00|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|2F1A7CF649C616E2C873505D9A532A44|D39B79B3341F1B50B921D2C8F9CB9198|31DF39FAB42A7D259A368977CDC7F338|2022-04-22|2022-05-04|9999-01-01|DC62632F03EEE6898D4D6FB982F8870A|10407|3|6|91.11|546.66|1
8F14E45FCEEA167A5A36DEDD4BEA2543|5CBDFD0DFA22A3FCA7266376887F549B|5CBDFD0DFA22A3FCA7266376887F549B|B3682E3B828AC6A1A430B776AF51770A|D39B79B3341F1B50B921D2C8F9CB9198|0C037BC6A2A493C71C3947DA6AC80708|2021-11-01|2021-11-09|2021-11-07|747CF5C8587184B9E489FF897D97C20D|10316|16|25|77.15|1928.75|1
8F14E45FCEEA167A5A36DEDD4BEA2543|5CBDFD0DFA22A3FCA7266376887F549B|5CBDFD0DFA22A3FCA7266376887F549B|0A2BBEF62F0881959D3E0CE84CB52130|BDD4286459900F7788990A266EAF5E28|DA38FE26788C6465615633E13A39D66E|2020-10-06|2020-10-13|2020-10-07|747CF5C8587184B9E489FF897D97C20D|10155|3|44|70.33|3094.52|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|6F4D69D9E2F053B895796FF3D140BD77|BDD4286459900F7788990A266EAF5E28|F6B096E9D9B0496431FEDC886C3553EE|2021-07-23|2021-08-02|2021-07-29|747CF5C8587184B9E489FF897D97C20D|10275|8|48|102.04|4897.92|1
